"","Model","n.wai.missing","n.wbc.missing","Strong1","Strong2","Strong3","Strong4","Strong5"
"3460","LASSO",10,7,6.18064608940874,4.48964999552094,4.54605090532463,4.71604303117279,4.70585327244979
"3461","Stepwise",10,7,6.56545051929564,4.88995450566809,5.39332261296676,4.54218430211959,4.62560700414806
"3462","LASSO",10,7,6.26224381025234,4.4692488383431,4.99929883411042,4.30770360120929,4.08482366223165
"3463","Stepwise",10,7,6.38614530169771,4.99902218370298,5.15334531891325,5.08787423733109,5.12035363567373
"3464","LASSO",10,7,5.81469232912785,4.3254819504986,4.83328955158734,4.6956418965484,4.52103241378371
"3465","Stepwise",10,7,6.55439052073501,4.77255915787564,5.02511310736944,5.36120887564791,5.03546229256653
"3466","LASSO",10,7,6.22851033923964,4.33995054235984,4.4070526991186,4.89874807987962,4.57563826734981
"3467","Stepwise",10,7,6.85486866408418,5.10663500996524,4.96808695355467,5.29226863661241,5.01297356089424
"3468","LASSO",10,7,6.32904321869572,4.58399301966352,4.69097361930347,4.62797474154757,4.50133731045646
"3469","Stepwise",10,7,6.34026326721051,4.99837806479907,4.72966768356632,5.00675235728347,5.09815896706045
"3470","LASSO",10,7,6.05646373474178,4.6697113946096,4.48810471121476,4.70323792417998,4.64013038959652
"3471","Stepwise",10,7,7.16965771295701,5.1259667818129,4.86916667037505,4.81259440144018,4.51002265411104
"3472","LASSO",10,7,6.88288982840509,4.72757328031604,4.19810138319651,4.43148619435471,4.00860812796773
"3473","Stepwise",10,7,6.63586498030443,4.83638730432507,4.85166917277646,4.8362045685674,4.91146836301285
"3474","LASSO",10,7,6.1604769390956,4.45580637155489,4.69041544027046,4.19024803883683,4.65842345601978
"3475","Stepwise",10,7,6.43769021935775,5.17013416706871,4.8114159305045,5.08963741752765,4.63116900568195
"3476","LASSO",10,7,6.33361825989904,4.71710545633878,4.728116493094,4.74632788315856,4.24423918379773
"3477","Stepwise",10,7,7.04193463683498,4.86683545670056,5.05113665611666,5.64652586938724,4.96453506177905
"3478","LASSO",10,7,6.71558441688665,4.32252902437706,4.58604161251936,5.04730983850407,4.19945020593951
"3479","Stepwise",10,7,6.60375980041052,4.66994144424903,5.28411457820095,4.81543981809654,4.68410412105586
"3480","LASSO",10,7,5.81060278452458,4.04766788104422,4.57399241432797,4.4001886159533,4.00380538856
"3481","Stepwise",10,7,7.24904113373958,5.45689179249807,4.98273038662039,4.93144787635085,4.80504693662501
"3482","LASSO",10,7,6.85924834643773,4.92481005844686,4.61664563070975,4.56235632610297,4.27246214233856
"3483","Stepwise",10,7,7.06289371530591,5.30071787409459,4.54928476066203,4.86805885713298,4.82724366066113
"3484","LASSO",10,7,6.75615059119713,4.93215099402023,4.44815917148669,4.43589458190889,4.53808046659081
"3485","Stepwise",10,7,6.41996500642688,4.93230245870397,5.07632228725899,5.15033719734297,4.65989364228824
"3486","LASSO",10,7,5.9927933015828,4.41637598304385,4.67458531748533,4.8513861958213,4.17874972700972
"3487","Stepwise",10,7,6.18738922600503,5.02810269296396,4.78717080310225,5.06225868370824,5.06373541263069
"3488","LASSO",10,7,5.99714938512563,4.67806108908086,4.26277015362207,4.53560536777608,4.89155822746894
"3489","Stepwise",10,7,6.91368289224495,4.48404134560293,5.25375508889838,4.86077784219447,4.92314462382346
"3490","LASSO",10,7,6.30402293269434,3.81727082013943,4.78000786915179,4.29890760837237,4.60545094778622
"3491","Stepwise",10,7,6.81036159014119,5.57164203249129,5.02020174473783,4.87409805046258,4.95850380482511
"3492","LASSO",10,7,6.43131158382008,5.20102778448722,4.8357119326057,4.53799834719025,4.43260772828406
"3493","Stepwise",10,7,6.76615266322424,5.24159624141588,4.61359160304772,5.12266625568134,5.25468668290249
"3494","LASSO",10,7,6.37054622580819,4.61082892565186,4.0492135040411,4.62995683667767,4.80818769939541
"3495","Stepwise",10,7,6.52376472671459,5.34916219581924,5.07534369253104,5.043469483923,4.65754942453188
"3496","LASSO",10,7,6.045933276316,5.05404101310224,4.6196529483226,4.62599830389626,4.16880191528265
"3497","Stepwise",10,7,6.53421530265807,4.82465082202907,4.89956941128483,4.88134432801603,5.07520680268272
"3498","LASSO",10,7,5.97664570097949,4.1969297423227,4.51580402108334,4.6275967484334,4.67755051120668
"3499","Stepwise",10,7,6.79340465065855,5.03292924692568,4.81611903499972,4.82099037726676,4.69501651035506
"3500","LASSO",10,7,6.2655535114524,4.57150196882047,4.36264128819519,4.10164249712564,4.16361512556925
"3501","Stepwise",10,7,6.61979712542512,4.82574067792,4.84293078451511,5.0198906924272,4.76789409202155
"3502","LASSO",10,7,5.85242576316562,4.34077099382763,4.41232644773472,4.32503739244973,4.2046833277832
"3503","Stepwise",10,7,6.51196547345562,4.96044385871999,5.39376995686302,4.88744687652956,4.79559262952801
"3504","LASSO",10,7,5.85918805761657,4.81045858026907,5.08897027660185,4.65308973216231,4.20991075673824
"3505","Stepwise",10,7,6.60431479255214,5.20873631914856,5.17199676512776,5.25882735824898,5.20132143205366
"3506","LASSO",10,7,6.12941061855932,4.62087726738735,4.47854904033179,4.61971728768317,4.50331084763806
"3507","Stepwise",10,7,7.07096552908089,4.86158175546622,5.05319156930464,5.13556383838305,5.42125283410184
"3508","LASSO",10,7,6.42755791448496,4.37480003905424,4.62983977134842,4.84664006190978,5.03465688330714
"3509","Stepwise",10,7,6.91571594584769,4.86505888997088,5.2062042074992,4.7097485825856,4.9215051471777
"3510","LASSO",10,7,6.3980081773116,4.35230811547151,4.62817785936371,4.38791165907752,4.54294436598999
"3511","Stepwise",10,7,6.88260005543733,4.91149804375579,5.32380845901392,4.84408516890212,5.16042588679355
"3512","LASSO",10,7,6.41819489868444,4.59802383164838,4.85753611285815,4.39428085888381,4.79390791967953
"3513","Stepwise",10,7,6.77573918680311,5.46844287695694,5.13173130118293,5.36854801273411,5.06536875192862
"3514","LASSO",10,7,6.51715242191567,4.83406841453866,4.39496003704637,4.86121877764749,4.39891935957763
"3515","Stepwise",10,7,6.73750957455941,5.1848481558066,5.0126947883011,5.02804917418564,5.01857638230467
"3516","LASSO",10,7,6.19929588508257,4.90220006885587,4.55017675809919,4.53640074582988,4.40188652019031
"3517","Stepwise",10,7,6.51230012795439,4.92435949132771,5.00854213815952,5.22243232531686,5.24042693232943
"3518","LASSO",10,7,6.23841154254949,4.58188846958455,4.72647331863776,4.78952537682794,4.80517471291795
"3519","Stepwise",10,7,6.63244883789625,4.96782660671724,5.14062090750495,4.66110062630774,5.71573100447502
"3520","LASSO",10,7,6.50098237173066,4.41032405786406,4.58468426483816,4.18621613067479,5.05008400826394
"3521","Stepwise",10,7,6.80053029512788,5.44558656709007,5.02528925160348,4.83407379364929,4.79582395025082
"3522","LASSO",10,7,6.71868973531833,4.90215470418396,4.87754116541352,4.42628162487114,4.37160127262632
"3523","Stepwise",10,7,6.59767608209346,4.71074492035034,4.9545476729149,5.34531317665845,5.01518496142253
"3524","LASSO",10,7,6.36705133581754,4.25222238068192,4.5546684488677,4.63268591231835,4.42532330341437
"3525","Stepwise",10,7,6.65197762735863,4.99957917305525,4.9606683407268,4.98764724779159,4.86052000810691
"3526","LASSO",10,7,6.3462679207609,4.5534510705319,4.65826994432712,4.73849477861667,4.62136958232012
"3527","Stepwise",10,7,6.73278916388561,5.00150230946353,4.54554213618568,5.17540986174651,4.73934288909671
"3528","LASSO",10,7,6.24771552534007,4.84194070672033,4.03706118288388,4.82866736915101,4.19376223125082
"3529","Stepwise",10,7,7.2056386217955,4.94516617310333,4.91614194454198,4.79377372995389,5.16096378483709
"3530","LASSO",10,7,6.50578988264748,4.31134197067344,4.3067440447298,4.26097246139914,4.5299981835185
"3531","Stepwise",10,7,6.56148972145188,4.94131538628227,5.1109462460634,4.92567480689991,4.7289126457998
"3532","LASSO",10,7,6.1675543541179,4.44392982811353,4.548977030491,4.79249135406738,4.48693512871823
"3533","Stepwise",10,7,7.009178385425,4.95139853476373,4.79028992774362,4.79046404233212,5.40197675424808
"3534","LASSO",10,7,6.78372823946033,4.53966843937195,4.39657774522137,4.28806590624368,4.60028765277844
"3535","Stepwise",10,7,7.03669648815007,4.65629296328468,4.76588401796425,5.02361830461704,5.44110041588135
"3536","LASSO",10,7,6.51666774788878,3.92722500745445,4.07970972433518,4.3278061310298,4.43174209784156
"3537","Stepwise",10,7,6.63657935902057,5.02791004604549,4.82853397044978,5.07726718525531,4.81259448781605
"3538","LASSO",10,7,6.41243180234902,4.75181629186003,4.39045464286747,4.65832884672342,4.79281528638627
"3539","Stepwise",10,7,7.03254060255191,4.82418379322892,5.23653137511952,4.94482330861699,4.95688410220106
"3540","LASSO",10,7,6.8972929458388,4.54572529599297,4.94533984667777,4.60143458987886,4.50101203401078
"3541","Stepwise",10,7,6.74000691322617,4.98053265556175,4.77522252059286,5.12383422817632,4.5492350078515
"3542","LASSO",10,7,6.36012880143432,4.83648110304087,4.74443099788889,4.57651362380646,4.1084946774853
"3543","Stepwise",10,7,6.99648918663177,4.70923500910903,4.89394722324372,4.65836412269923,5.29430550429183
"3544","LASSO",10,7,6.70935201664725,4.40249103047042,4.67842791872911,4.16013751206403,4.88362993620694
"3545","Stepwise",10,7,6.79733060830021,5.29625466670159,4.77248199217081,5.13062212323413,4.60433210076924
"3546","LASSO",10,7,6.18551644487443,4.3019179218316,4.23868522612503,4.41491860558125,4.10873208694849
"3547","Stepwise",10,7,6.87095621146013,5.84763299674526,4.97065838000987,4.68770500566391,5.21915239749434
"3548","LASSO",10,7,6.37659679893543,4.95554268509141,4.33330823242449,4.20690678958654,4.66131845045949
"3549","Stepwise",10,7,6.12523276705933,5.03175166830866,5.11655854606949,5.03963088907476,4.34567812236373
"3550","LASSO",10,7,5.87598912605146,4.60958681355359,4.6670388173372,4.44149644342414,4.04443000490953
"3551","Stepwise",10,7,7.12716957680141,5.19295560483239,4.90842095507183,4.94379533914126,4.92865655273275
"3552","LASSO",10,7,6.54345344803404,4.73154661687852,4.51993094521005,4.34437359127194,4.47154150084407
"3553","Stepwise",10,7,6.88089456960481,5.42147572051416,5.1677494201622,5.05467681416616,4.60925246609466
"3554","LASSO",10,7,6.4320581336886,4.99014535129105,4.70809560537413,4.646212508917,4.3919140901747
"3555","Stepwise",10,7,6.35824454743076,5.03156797256765,4.87919925044279,5.15514506945101,4.730984941691
"3556","LASSO",10,7,6.16733379466527,4.55810817587724,4.51880230318793,4.73428195377646,4.3280420357545
"3557","Stepwise",10,7,6.92228524888859,4.52033197666714,5.23281408014869,4.72715966971855,5.43941964258113
"3558","LASSO",10,7,6.6204069336093,4.28312446792925,4.90993003983173,4.37290227210801,4.90111670419966
"3559","Stepwise",10,7,6.63677443853367,5.08932844948645,5.15195048151568,5.33274712330378,4.85189756167431
"3560","LASSO",10,7,6.11141616635518,4.57681807710603,4.6393871082622,4.81699873874361,4.73032947582864
"3561","Stepwise",10,7,6.63596725493464,4.81650850894903,4.89609205314873,5.15140246154455,4.98117631379497
"3562","LASSO",10,7,5.9824610347397,4.0375452780281,4.3442275600074,4.45585713338787,4.55908440580409
"3563","Stepwise",10,7,6.86204914663453,4.83002640923216,5.17135952109049,4.84123181017511,5.0457814137105
"3564","LASSO",10,7,6.34584074267227,3.99497488009194,4.7060876234078,4.17689387538828,4.45917147477263
"3565","Stepwise",10,7,6.79402688139733,5.05342031230909,4.40271936287628,4.72873513026164,5.15318671344059
"3566","LASSO",10,7,6.50607500868258,4.54582789952716,4.14333593218842,4.37602925225174,4.74029454213823
"3567","Stepwise",10,7,6.60361572071234,4.68749841382045,5.10326794477833,4.8113747542201,4.65676309317632
"3568","LASSO",10,7,6.03878637776793,4.28210406454541,4.60380164518194,4.21787035416727,4.0561202414076
"3569","Stepwise",10,7,6.82514024975285,4.64314773770014,5.44831363662479,4.65416504688146,4.75549033425779
"3570","LASSO",10,7,6.46230802147292,4.11779538370315,4.89318950835064,4.13546809295359,4.26912691159229
"3571","Stepwise",10,7,6.56955499552206,5.0862729005633,4.90294143351363,5.20181165813788,4.64395836984962
"3572","LASSO",10,7,6.2171201600782,4.15062975550766,4.2356140810491,4.5264083019498,4.25431607481167
"3573","Stepwise",10,7,6.69082431869757,5.01631861074109,5.01267065544795,4.81158183693496,4.98671094482819
"3574","LASSO",10,7,6.45286125400267,4.72142999497868,4.62459890867153,4.61316937353488,4.59282956695783
"3575","Stepwise",10,7,6.79987867791034,5.0071910053876,4.75347290264703,4.80124122417063,5.02930635145312
"3576","LASSO",10,7,6.46937160699019,4.62855364535272,4.47861948664433,4.21951481802659,4.2092155579722
"3577","Stepwise",10,7,6.68315675068317,4.98439623238728,4.99617632725729,4.98150305767585,4.94227904433343
"3578","LASSO",10,7,6.22927885986084,4.58244590166656,4.59529567537857,4.73518315535896,4.6293001137224
"3579","Stepwise",10,7,6.82807446244272,5.48458399690808,4.83114349203947,5.09866614581267,4.95837348182225
"3580","LASSO",10,7,6.02178066288064,4.99865651039081,4.18607311817507,4.63416658619501,4.39007483808564
"3581","Stepwise",10,7,6.5566431174732,4.78273864110174,5.20059837521667,5.1634089126334,5.20988591817192
"3582","LASSO",10,7,6.09879216098543,4.48754124148535,4.62001877641533,4.78256154849524,4.81927813815774
"3583","Stepwise",10,7,6.65105518223342,4.79141628252314,4.89306309385266,4.52393129814198,5.32128261412381
"3584","LASSO",10,7,6.27142097447605,4.4211190161303,4.48750677442941,4.23248546531091,5.02922775883711
"3585","Stepwise",10,7,6.57570812774215,5.33820913369145,5.22003141321277,5.16773744323085,5.18428736034417
"3586","LASSO",10,7,6.27016790889153,4.97326043486203,4.88420092704949,4.81445617680998,4.88001558802032
"3587","Stepwise",10,7,7.16191457502164,4.93422327407601,4.87326717478914,5.04518886224816,4.87903741654702
"3588","LASSO",10,7,6.43085978616701,4.51516623830168,4.60055696527439,4.72639265989771,4.56201020931449
"3589","Stepwise",10,7,6.80631595481657,5.46433983170276,4.92813367758995,4.87283031883143,4.91480287215968
"3590","LASSO",10,7,6.75796230261312,5.16481116159169,4.63396476677008,4.66960517913957,4.60622413851622
"3591","Stepwise",10,7,6.41686640452033,4.60557636143437,5.01583173505529,4.81956098070385,4.87996933289535
"3592","LASSO",10,7,5.79898911826567,4.25433143045207,4.66997373402552,4.49921140364966,4.48706274226711
"3593","Stepwise",10,7,7.4797834189643,4.37316247978011,4.87016320818986,5.12253250231848,5.15697615294545
"3594","LASSO",10,7,6.32760705451388,3.91251679208823,4.28808614680747,4.6578613834228,4.62882366565176
"3595","Stepwise",10,7,6.37066296122806,4.86429800838929,5.05940822954653,4.88101592499046,4.6974330120248
"3596","LASSO",10,7,6.14620737973062,4.38497112056591,4.58948835162122,4.45130651438398,4.13365470471995
"3597","Stepwise",10,7,6.72087615045605,5.17763340939522,4.94280507979285,5.09165075464629,5.08417022306477
"3598","LASSO",10,7,6.21019252685882,4.60547284482429,4.44692194049031,4.49651411194614,4.62007623104347
"3599","Stepwise",10,7,6.89675303239152,5.37598484610709,4.80267895052696,5.31838792971337,4.78467792967737
"3600","LASSO",10,7,6.32612097060513,4.61896830289513,4.36318168251955,4.84681271078031,4.5390352416835
"3601","Stepwise",10,8,6.42663848162015,5.51924578733443,4.84658711579806,4.84470147396473,5.16114285240755
"3602","LASSO",10,8,6.13382608360466,5.03561661012254,4.72550324144447,4.5798321556685,4.99202512424852
"3603","Stepwise",10,8,6.72494855202461,4.96630612837867,5.35006334990686,4.68799015952946,4.75096370438984
"3604","LASSO",10,8,5.99586055854623,4.24043008041768,4.90452450531634,4.21054816961231,4.44270455406226
"3605","Stepwise",10,8,6.81294821882615,4.85793116040508,4.74038238296949,4.89465799960751,5.03604104593343
"3606","LASSO",10,8,5.88479451730709,4.34839245227883,3.82951545224162,4.39056435244123,4.49604546599225
"3607","Stepwise",10,8,7.04937915967722,5.27231188344931,4.98416601067726,4.85206325607343,4.7547726346602
"3608","LASSO",10,8,6.53623883179704,4.85282987725229,4.63035353425485,4.43045519724909,4.48356548301981
"3609","Stepwise",10,8,7.27781294795833,4.89976949093539,4.89776285328904,4.49874129819559,4.81810870350338
"3610","LASSO",10,8,6.72336393732097,4.52177042775387,4.48790242018594,4.24142878786914,4.3207438744527
"3611","Stepwise",10,8,6.85623880247591,4.96291290770235,5.04565442923396,5.17793814112775,5.08521033223737
"3612","LASSO",10,8,6.42490562274781,4.57177988107897,4.53345876789674,4.71674092053709,4.68827221407114
"3613","Stepwise",10,8,6.89340881978831,5.01241958462385,4.66887557115545,5.09673731372326,5.10396848196677
"3614","LASSO",10,8,6.06745397309963,4.46987623715084,4.17418764144489,4.65318916983854,4.46311898745482
"3615","Stepwise",10,8,6.65883332100444,5.42454395496144,5.38615333827215,5.03819054159301,4.82841433150526
"3616","LASSO",10,8,6.08890973427726,4.83199600730722,4.99879133896649,4.75856681916924,4.37258844942896
"3617","Stepwise",10,8,6.55723384748829,4.86256211546384,4.85754127459813,4.9125889806353,4.62556313037947
"3618","LASSO",10,8,6.01139466370423,4.35197243972804,4.37613388357784,4.32285163896657,4.25950260538933
"3619","Stepwise",10,8,6.95800781445538,5.08291972378803,4.91290756289275,5.17168894248006,4.92578698626772
"3620","LASSO",10,8,6.40615682570984,4.71948670895453,4.47368357423267,4.70094878334811,4.42413523820424
"3621","Stepwise",10,8,6.83223298666848,4.92593668395722,5.34356819872889,5.36252276607601,4.75153270983705
"3622","LASSO",10,8,6.38397763096592,4.45301343707215,4.7317863725714,4.88967940461758,4.43502047974878
"3623","Stepwise",10,8,7.21003481619372,4.69538265116263,4.91489749300525,5.28740866849965,4.41760739617717
